line_id,title,pony,prev_pony,prev_dialog,dialog,next_pony,next_dialog
152,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,Ha!,Don't go!,Sweetie Belle,I thought you said you understood? Luna?
153,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,Don't go!,I thought you said you understood? Luna?,Sweetie Belle,"Yes, good. Not jaw-dropping amazing!"
154,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,I thought you said you understood? Luna?,"Yes, good. Not jaw-dropping amazing!",Sweetie Belle,"Ugh, I don't believe it. After everything I put up with all week long! [imitating Rarity] ""Sweetie Belle, get me some red ribbon! No, that's not red, that's cherry! No, that's not red, that's cinnamon!"" [normal, muffled] For Pete's sake, it's all red!"
155,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,"Yes, good. Not jaw-dropping amazing!","Ugh, I don't believe it. After everything I put up with all week long! [imitating Rarity] ""Sweetie Belle, get me some red ribbon! No, that's not red, that's cherry! No, that's not red, that's cinnamon!"" [normal, muffled] For Pete's sake, it's all red!",Sweetie Belle,Don't act like you don't remember. Or are you trying to prove you're a better actress than me too?!
156,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,"Ugh, I don't believe it. After everything I put up with all week long! [imitating Rarity] ""Sweetie Belle, get me some red ribbon! No, that's not red, that's cherry! No, that's not red, that's cinnamon!"" [normal, muffled] For Pete's sake, it's all red!",Don't act like you don't remember. Or are you trying to prove you're a better actress than me too?!,Sweetie Belle,At least everypony else who was able to stay loved it.
157,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,Don't act like you don't remember. Or are you trying to prove you're a better actress than me too?!,At least everypony else who was able to stay loved it.,Sweetie Belle,"Here we are, the stars of the show!"
158,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,At least everypony else who was able to stay loved it.,"Here we are, the stars of the show!",Sweetie Belle,[deep breath] Let's not get carried away. We've got a whole lobby full of friends waiting to shower us with adoration and praise. Try to be gracious.
159,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,"Here we are, the stars of the show!",[deep breath] Let's not get carried away. We've got a whole lobby full of friends waiting to shower us with adoration and praise. Try to be gracious.,Sweetie Belle,"Forsooth and anon, I cometh forthwith and posthaste with glad tidings, miladies."
160,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,[deep breath] Let's not get carried away. We've got a whole lobby full of friends waiting to shower us with adoration and praise. Try to be gracious.,"Forsooth and anon, I cometh forthwith and posthaste with glad tidings, miladies.",Sweetie Belle,[growls] Isn't there anypony here who remembers anything about the play besides the dresses?!
161,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,"Forsooth and anon, I cometh forthwith and posthaste with glad tidings, miladies.",[growls] Isn't there anypony here who remembers anything about the play besides the dresses?!,Sweetie Belle,[gasps] You made it!
162,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,[growls] Isn't there anypony here who remembers anything about the play besides the dresses?!,[gasps] You made it!,Sweetie Belle,"I kept meaning to ask her, I really did, but I worked so hard on this play. I wrote it especially for the three of us! I directed it, I'm in it, I made the costumes... It's just that this is really my time to shine doing something completely myself, and I really wanted to keep it that way!"
163,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,[gasps] You made it!,"I kept meaning to ask her, I really did, but I worked so hard on this play. I wrote it especially for the three of us! I directed it, I'm in it, I made the costumes... It's just that this is really my time to shine doing something completely myself, and I really wanted to keep it that way!",Sweetie Belle,She's been very busy lately!
164,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,"I kept meaning to ask her, I really did, but I worked so hard on this play. I wrote it especially for the three of us! I directed it, I'm in it, I made the costumes... It's just that this is really my time to shine doing something completely myself, and I really wanted to keep it that way!",She's been very busy lately!,Sweetie Belle,I understand.
165,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,She's been very busy lately!,I understand.,Sweetie Belle,Tomorrow night. For the opening night of our show!
166,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,I understand.,Tomorrow night. For the opening night of our show!,Sweetie Belle,"Oh, good! Then maybe you could check the stitching and finish the buttons on the dresses I made for me, Apple Bloom, and Scootaloo? I really want them to look perfect, and... I think I need your expertise."
167,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,Tomorrow night. For the opening night of our show!,"Oh, good! Then maybe you could check the stitching and finish the buttons on the dresses I made for me, Apple Bloom, and Scootaloo? I really want them to look perfect, and... I think I need your expertise.",Sweetie Belle,But is there time?
168,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,"Oh, good! Then maybe you could check the stitching and finish the buttons on the dresses I made for me, Apple Bloom, and Scootaloo? I really want them to look perfect, and... I think I need your expertise.",But is there time?,Sweetie Belle,Guess I got a little carried away. It's just that I know how important it is for you to finish this wardrobe in time for Sapphire Shores and her backup dancers.
169,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,But is there time?,Guess I got a little carried away. It's just that I know how important it is for you to finish this wardrobe in time for Sapphire Shores and her backup dancers.,Sweetie Belle,Sequins!
170,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,Guess I got a little carried away. It's just that I know how important it is for you to finish this wardrobe in time for Sapphire Shores and her backup dancers.,Sequins!,Sweetie Belle,Appliqu<e9>s?
171,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,Sequins!,Appliqu<e9>s?,Sweetie Belle,"I have to leave for dress rehearsal soon, Rarity! Is it finished yet?"
172,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,Appliqu<e9>s?,"I have to leave for dress rehearsal soon, Rarity! Is it finished yet?",Sweetie Belle,[screams] I don't wanna see any more!
173,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,"I have to leave for dress rehearsal soon, Rarity! Is it finished yet?",[screams] I don't wanna see any more!,Sweetie Belle,Not even close.
174,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,[screams] I don't wanna see any more!,Not even close.,Sweetie Belle,"No, they were perfect, and that was the whole problem!"
175,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,Not even close.,"No, they were perfect, and that was the whole problem!",Sweetie Belle,"How could you?! ""Oh, what amazing dresses! Oh, how I love the dresses! Ooh, dresses, dresses, dresses, dresses!"""
176,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,"No, they were perfect, and that was the whole problem!","How could you?! ""Oh, what amazing dresses! Oh, how I love the dresses! Ooh, dresses, dresses, dresses, dresses!""",Sweetie Belle,There! I knew it! You did this on purpose! Stealing the spotlight like you always do! It's my fifth birthday party all over again!
177,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,"How could you?! ""Oh, what amazing dresses! Oh, how I love the dresses! Ooh, dresses, dresses, dresses, dresses!""",There! I knew it! You did this on purpose! Stealing the spotlight like you always do! It's my fifth birthday party all over again!,Sweetie Belle,Admit you made those dresses too good on purpose!
178,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,There! I knew it! You did this on purpose! Stealing the spotlight like you always do! It's my fifth birthday party all over again!,Admit you made those dresses too good on purpose!,Sweetie Belle,"Make it stop! Princess Luna, can you hear me?!"
179,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,Admit you made those dresses too good on purpose!,"Make it stop! Princess Luna, can you hear me?!",Sweetie Belle,"Oh, really? Which ones?"
180,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,"Make it stop! Princess Luna, can you hear me?!","Oh, really? Which ones?",Sweetie Belle,The key is for you two to distract Rarity long enough for me to put the stitch back in without her noticing.
181,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,"Oh, really? Which ones?",The key is for you two to distract Rarity long enough for me to put the stitch back in without her noticing.,Sweetie Belle,"Wake me up, Princess Luna, wake me up, wake me uuuup!"
182,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,The key is for you two to distract Rarity long enough for me to put the stitch back in without her noticing.,"Wake me up, Princess Luna, wake me up, wake me uuuup!",Sweetie Belle,Rarity? [gasps] Oh no! The box is... gone? I'm too late! She left for Canterlot!
183,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,"Wake me up, Princess Luna, wake me up, wake me uuuup!",Rarity? [gasps] Oh no! The box is... gone? I'm too late! She left for Canterlot!,Sweetie Belle,This isn't a trip to see Sapphire Shores! It's a trip to save my sister from a horrible future!
184,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,Rarity? [gasps] Oh no! The box is... gone? I'm too late! She left for Canterlot!,This isn't a trip to see Sapphire Shores! It's a trip to save my sister from a horrible future!,Sweetie Belle,[gasps] How can you say that?! Rarity doesn't deserve that at all!
185,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,This isn't a trip to see Sapphire Shores! It's a trip to save my sister from a horrible future!,[gasps] How can you say that?! Rarity doesn't deserve that at all!,Sweetie Belle,"What did you all like best? The writing, the directing, or the acting?"
186,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,[gasps] How can you say that?! Rarity doesn't deserve that at all!,"What did you all like best? The writing, the directing, or the acting?",Sweetie Belle,...I prefer show tunes.
187,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,"What did you all like best? The writing, the directing, or the acting?",...I prefer show tunes.,Sweetie Belle,But I'm not a fan!
188,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,...I prefer show tunes.,But I'm not a fan!,Sweetie Belle,Not helping!
189,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,But I'm not a fan!,Not helping!,Sweetie Belle,"We've gotta get in there, now!"
190,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,Not helping!,"We've gotta get in there, now!",Sweetie Belle,But you have to let us in! I'm Sapphire Shores' designer's sister! You have to believe us!
191,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,"We've gotta get in there, now!",But you have to let us in! I'm Sapphire Shores' designer's sister! You have to believe us!,Sweetie Belle,"Oh, good! This is just a dream!"
192,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,But you have to let us in! I'm Sapphire Shores' designer's sister! You have to believe us!,"Oh, good! This is just a dream!",Sweetie Belle,"[sighs] Oh, Luna... I wish none of this ever happened... What am I gonna do?"
193,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,"Oh, good! This is just a dream!","[sighs] Oh, Luna... I wish none of this ever happened... What am I gonna do?",Sweetie Belle,"Actually, I do. I was upset at you for stealing the spotlight from me at the play, so I pulled out the center stitch to the headpiece so it would fall apart."
194,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,"[sighs] Oh, Luna... I wish none of this ever happened... What am I gonna do?","Actually, I do. I was upset at you for stealing the spotlight from me at the play, so I pulled out the center stitch to the headpiece so it would fall apart.",Sweetie Belle,"But then I realized I didn't want your future to be ruined forever and ever, so I came back to change it before it was too late! So... here it is. It's all fixed. Please forgive me."
195,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,"Actually, I do. I was upset at you for stealing the spotlight from me at the play, so I pulled out the center stitch to the headpiece so it would fall apart.","But then I realized I didn't want your future to be ruined forever and ever, so I came back to change it before it was too late! So... here it is. It's all fixed. Please forgive me.",Sweetie Belle,Trust me. Sapphire Shores is gonna love it.
196,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,"But then I realized I didn't want your future to be ruined forever and ever, so I came back to change it before it was too late! So... here it is. It's all fixed. Please forgive me.",Trust me. Sapphire Shores is gonna love it.,Sweetie Belle,"Look at the stitching, real close."
197,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,Trust me. Sapphire Shores is gonna love it.,"Look at the stitching, real close.",Sweetie Belle,"Oh, it just came to me... in a dream. I'm sorry I got jealous about those dresses. I know now that you were only trying to help."
198,For Whom the Sweetie Belle Toils,Sweetie Belle,Sweetie Belle,"Look at the stitching, real close.","Oh, it just came to me... in a dream. I'm sorry I got jealous about those dresses. I know now that you were only trying to help.",Sweetie Belle,"Uh, I don't think the play went all that good. To be honest, the costumes were the best part."
