line_id,title,pony,prev_pony,prev_dialog,dialog,next_pony,next_dialog
541,What About Discord?,Discord,Discord,I'm just sorry that all this bonding happened while you were holed up in your castle.,One change to the equation could ruin the experiment. Twilight said so herself. Anything stand out as being different? Anything at all?,Discord,[laughing] Just snaking around!
542,What About Discord?,Discord,Discord,One change to the equation could ruin the experiment. Twilight said so herself. Anything stand out as being different? Anything at all?,[laughing] Just snaking around!,Discord,"[laughing] Catch you later, Twilight."
543,What About Discord?,Discord,Discord,[laughing] Just snaking around!,"[laughing] Catch you later, Twilight.",Discord,Twilight! This makes twice I'm seeing you in one day! Aren't I lucky?
544,What About Discord?,Discord,Discord,"[laughing] Catch you later, Twilight.",Twilight! This makes twice I'm seeing you in one day! Aren't I lucky?,Discord,You do seem to be turning a shade of... [gasps] orange!
545,What About Discord?,Discord,Discord,Twilight! This makes twice I'm seeing you in one day! Aren't I lucky?,You do seem to be turning a shade of... [gasps] orange!,Discord,"Well, let me try and paint her a picture, dearest."
546,What About Discord?,Discord,Discord,You do seem to be turning a shade of... [gasps] orange!,"Well, let me try and paint her a picture, dearest.",Discord,"[imitating Bob Ross] You see, we were all at Sweet Apple Acres, and I ended up turning the trees into the most<U+0097> [normal] Oh, who am I kidding? I simply can't do it justice. You really had to be there."
547,What About Discord?,Discord,Discord,"Well, let me try and paint her a picture, dearest.","[imitating Bob Ross] You see, we were all at Sweet Apple Acres, and I ended up turning the trees into the most<U+0097> [normal] Oh, who am I kidding? I simply can't do it justice. You really had to be there.",Discord,"[gulps] Oh, we were just reminiscing about the best weekend ever!"
548,What About Discord?,Discord,Discord,"[imitating Bob Ross] You see, we were all at Sweet Apple Acres, and I ended up turning the trees into the most<U+0097> [normal] Oh, who am I kidding? I simply can't do it justice. You really had to be there.","[gulps] Oh, we were just reminiscing about the best weekend ever!",Discord,"Oh, now where was I? Ah, yes, we had just finished our soup, and then Applejack said, [imitating Applejack] ""Peanut butter hoof? Yuck, not even with jelly!"""
549,What About Discord?,Discord,Discord,"[gulps] Oh, we were just reminiscing about the best weekend ever!","Oh, now where was I? Ah, yes, we had just finished our soup, and then Applejack said, [imitating Applejack] ""Peanut butter hoof? Yuck, not even with jelly!""",Discord,"Oh, well, this should do!"
550,What About Discord?,Discord,Discord,"Oh, now where was I? Ah, yes, we had just finished our soup, and then Applejack said, [imitating Applejack] ""Peanut butter hoof? Yuck, not even with jelly!""","Oh, well, this should do!",Discord,"Oh, but we must! It's for the greater good! It started when we were helping Granny Smith with her garden..."
551,What About Discord?,Discord,Discord,"Oh, well, this should do!","Oh, but we must! It's for the greater good! It started when we were helping Granny Smith with her garden...",Discord,Eh... All you Apples look the same. And then Rainbow Dash saw a snake!
552,What About Discord?,Discord,Discord,"Oh, but we must! It's for the greater good! It started when we were helping Granny Smith with her garden...",Eh... All you Apples look the same. And then Rainbow Dash saw a snake!,Discord,We literally trotted for our lives. Isn't that hilarious?
553,What About Discord?,Discord,Discord,Eh... All you Apples look the same. And then Rainbow Dash saw a snake!,We literally trotted for our lives. Isn't that hilarious?,Discord,"Oh, what a brilliant idea! Shall we begin with the lunch date that kicked off the glorious weekend you missed out on?"
554,What About Discord?,Discord,Discord,We literally trotted for our lives. Isn't that hilarious?,"Oh, what a brilliant idea! Shall we begin with the lunch date that kicked off the glorious weekend you missed out on?",Discord,Ohhhhhh... it was this table here.
555,What About Discord?,Discord,Discord,"Oh, what a brilliant idea! Shall we begin with the lunch date that kicked off the glorious weekend you missed out on?",Ohhhhhh... it was this table here.,Discord,"I'm sorry to interrupt, but I just noticed something."
556,What About Discord?,Discord,Discord,Ohhhhhh... it was this table here.,"I'm sorry to interrupt, but I just noticed something.",Discord,The tablecloth. It isn't the same color as the one the restaurant used on the day in question.
557,What About Discord?,Discord,Discord,"I'm sorry to interrupt, but I just noticed something.",The tablecloth. It isn't the same color as the one the restaurant used on the day in question.,Discord,"Oh, most definitely."
558,What About Discord?,Discord,Discord,The tablecloth. It isn't the same color as the one the restaurant used on the day in question.,"Oh, most definitely.",Discord,Excellent!
559,What About Discord?,Discord,Discord,"Oh, most definitely.",Excellent!,Discord,No? Nothing? Really? I thought you'd find this hisss-terical!
560,What About Discord?,Discord,Discord,Excellent!,No? Nothing? Really? I thought you'd find this hisss-terical!,,
