line_id,title,pony,prev_pony,prev_dialog,dialog,next_pony,next_dialog
320,The Return of Harmony Part 1,Princess Celestia,Princess Celestia,"Discord is the mischievous spirit of disharmony. Before my sister and I stood up to him, he ruled Equestria in an eternal state of unrest and unhappiness. Luna and I saw how miserable life was for Earth ponies, Pegasi, and unicorns alike, so after discovering the Elements of Harmony, we combined our powers and rose up against him, turning him to stone.","This is Canterlot Tower, where the Elements are kept inside since all of you recovered them. I need you to wield the Elements of Harmony once again and stop Discord before he thrusts all of Equestria into eternal chaos.",Princess Celestia,Enough! What have you done with the Elements of Harmony?
321,The Return of Harmony Part 1,Princess Celestia,Princess Celestia,"This is Canterlot Tower, where the Elements are kept inside since all of you recovered them. I need you to wield the Elements of Harmony once again and stop Discord before he thrusts all of Equestria into eternal chaos.",Enough! What have you done with the Elements of Harmony?,Princess Celestia,"Have no fear, ponies. I have total confidence that you will be able to defeat Discord with these!"
322,The Return of Harmony Part 1,Princess Celestia,Princess Celestia,Enough! What have you done with the Elements of Harmony?,"Have no fear, ponies. I have total confidence that you will be able to defeat Discord with these!",Princess Celestia,That chamber is protected by a powerful spell that only I can break! This doesn't make sense!
323,The Return of Harmony Part 1,Princess Celestia,Princess Celestia,"Have no fear, ponies. I have total confidence that you will be able to defeat Discord with these!",That chamber is protected by a powerful spell that only I can break! This doesn't make sense!,Princess Celestia,Discord... Show yourself!
324,The Return of Harmony Part 1,Princess Celestia,Princess Celestia,That chamber is protected by a powerful spell that only I can break! This doesn't make sense!,Discord... Show yourself!,Princess Celestia,"You'll never get away with this, Discord!"
325,The Return of Harmony Part 1,Princess Celestia,Princess Celestia,Discord... Show yourself!,"You'll never get away with this, Discord!",Princess Celestia,"Stop stalling, Discord! What have you done with the Elements of Harmony?"
326,The Return of Harmony Part 1,Princess Celestia,Princess Celestia,"You'll never get away with this, Discord!","Stop stalling, Discord! What have you done with the Elements of Harmony?",Princess Celestia,"Good luck, my little ponies. The fate of Equestria is in your hooves."
327,The Return of Harmony Part 1,Princess Celestia,Princess Celestia,"Stop stalling, Discord! What have you done with the Elements of Harmony?","Good luck, my little ponies. The fate of Equestria is in your hooves.",Princess Celestia,"You six showed the full potential of the Elements by harnessing the magic of your friendship to beat a mighty foe. Although Luna and I once wielded the Elements, it is you who now control their power, and it is you who must defeat Discord!"
328,The Return of Harmony Part 1,Princess Celestia,Princess Celestia,"Good luck, my little ponies. The fate of Equestria is in your hooves.","You six showed the full potential of the Elements by harnessing the magic of your friendship to beat a mighty foe. Although Luna and I once wielded the Elements, it is you who now control their power, and it is you who must defeat Discord!",,
329,The Return of Harmony Part 2,Princess Celestia,,,I need you to wield the Elements of Harmony once again and stop Discord.,Princess Celestia,We are gathered here today to once again honor the heroism of these six friends who stood up to the villain Discord and saved Equestria from eternal chaos.
330,The Return of Harmony Part 2,Princess Celestia,Princess Celestia,I need you to wield the Elements of Harmony once again and stop Discord.,We are gathered here today to once again honor the heroism of these six friends who stood up to the villain Discord and saved Equestria from eternal chaos.,,
331,To Where and Back Again - Part 2,Princess Celestia,,,"Thorax, as the new leader of the changelings, I look forward to discussing how we can improve our relationship in the future. However, for the moment, perhaps it is best that we leave the Changeling Kingdom to the changelings.",,
332,Twilight's Kingdom - Part 1,Princess Celestia,,,Having all four of us in the Empire to greet them lets the dignitaries know that their visit is considered an important one.,Princess Celestia,"Tirek has stolen enough magic that he now has the strength to steal flight as well. Without Pegasi to control the weather, there will be no rain in Equestria. There is word he has gone after Earth ponies as well. Without their strength, they will not be able to tend the land."
333,Twilight's Kingdom - Part 1,Princess Celestia,Princess Celestia,Having all four of us in the Empire to greet them lets the dignitaries know that their visit is considered an important one.,"Tirek has stolen enough magic that he now has the strength to steal flight as well. Without Pegasi to control the weather, there will be no rain in Equestria. There is word he has gone after Earth ponies as well. Without their strength, they will not be able to tend the land.",Princess Celestia,"There is no doubt that Tirek is after Alicorn magic. With Discord by his side, we will not be able to stop him from taking it."
334,Twilight's Kingdom - Part 1,Princess Celestia,Princess Celestia,"Tirek has stolen enough magic that he now has the strength to steal flight as well. Without Pegasi to control the weather, there will be no rain in Equestria. There is word he has gone after Earth ponies as well. Without their strength, they will not be able to tend the land.","There is no doubt that Tirek is after Alicorn magic. With Discord by his side, we will not be able to stop him from taking it.",Princess Celestia,Your destiny's uncertain And that's sometimes hard to take But it will become much clearer With every new choice you make
335,Twilight's Kingdom - Part 1,Princess Celestia,Princess Celestia,"There is no doubt that Tirek is after Alicorn magic. With Discord by his side, we will not be able to stop him from taking it.",Your destiny's uncertain And that's sometimes hard to take But it will become much clearer With every new choice you make,Princess Celestia,You are a princess; you'll play your part
336,Twilight's Kingdom - Part 1,Princess Celestia,Princess Celestia,Your destiny's uncertain And that's sometimes hard to take But it will become much clearer With every new choice you make,You are a princess; you'll play your part,Princess Celestia,Your time will come.
337,Twilight's Kingdom - Part 1,Princess Celestia,Princess Celestia,You are a princess; you'll play your part,Your time will come.,Princess Celestia,But there is one solution. It is only by making this sacrifice that Equestria and the lands beyond it might be saved. We must rid ourselves of our magic before Tirek has the chance to steal it from us.
338,Twilight's Kingdom - Part 1,Princess Celestia,Princess Celestia,Your time will come.,But there is one solution. It is only by making this sacrifice that Equestria and the lands beyond it might be saved. We must rid ourselves of our magic before Tirek has the chance to steal it from us.,Princess Celestia,I'm afraid I put too much trust in Discord and the effect that friendship would have upon him.
339,Twilight's Kingdom - Part 1,Princess Celestia,Princess Celestia,But there is one solution. It is only by making this sacrifice that Equestria and the lands beyond it might be saved. We must rid ourselves of our magic before Tirek has the chance to steal it from us.,I'm afraid I put too much trust in Discord and the effect that friendship would have upon him.,Princess Celestia,"No, Twilight. I'm afraid I must call in another to stop Tirek. Discord."
340,Twilight's Kingdom - Part 1,Princess Celestia,Princess Celestia,I'm afraid I put too much trust in Discord and the effect that friendship would have upon him.,"No, Twilight. I'm afraid I must call in another to stop Tirek. Discord.",Princess Celestia,His time in Tartarus left him very weak. He has just now gained enough strength to use his dark powers.
341,Twilight's Kingdom - Part 1,Princess Celestia,Princess Celestia,"No, Twilight. I'm afraid I must call in another to stop Tirek. Discord.",His time in Tartarus left him very weak. He has just now gained enough strength to use his dark powers.,Princess Celestia,"[narrating] Scorpan returned to his own land, and Tirek was sent to Tartarus for his crimes. But it appears he has found a way to escape."
342,Twilight's Kingdom - Part 1,Princess Celestia,Princess Celestia,His time in Tartarus left him very weak. He has just now gained enough strength to use his dark powers.,"[narrating] Scorpan returned to his own land, and Tirek was sent to Tartarus for his crimes. But it appears he has found a way to escape.",Princess Celestia,I've just had the most terrible dream.
343,Twilight's Kingdom - Part 1,Princess Celestia,Princess Celestia,"[narrating] Scorpan returned to his own land, and Tirek was sent to Tartarus for his crimes. But it appears he has found a way to escape.",I've just had the most terrible dream.,Princess Celestia,"Then we haven't much time. The stronger he becomes, the more we are all in danger."
344,Twilight's Kingdom - Part 1,Princess Celestia,Princess Celestia,I've just had the most terrible dream.,"Then we haven't much time. The stronger he becomes, the more we are all in danger.",Princess Celestia,"[narrating] Tirek and his brother Scorpan came here from a distant land, intent on stealing Equestrian magic. But Scorpan soon came to appreciate the ways of Equestria, even befriending a young unicorn wizard."
345,Twilight's Kingdom - Part 1,Princess Celestia,Princess Celestia,"Then we haven't much time. The stronger he becomes, the more we are all in danger.","[narrating] Tirek and his brother Scorpan came here from a distant land, intent on stealing Equestrian magic. But Scorpan soon came to appreciate the ways of Equestria, even befriending a young unicorn wizard.",,
346,Twilight's Kingdom - Part 2,Princess Celestia,,,"You are now Twilight Sparkle, the princess of friendship. But what is the princess of friendship without her friends?",Princess Celestia,Then it is unlikely you are meant to take on this task alone.
347,Twilight's Kingdom - Part 2,Princess Celestia,Princess Celestia,"You are now Twilight Sparkle, the princess of friendship. But what is the princess of friendship without her friends?",Then it is unlikely you are meant to take on this task alone.,Princess Celestia,We must rid ourselves of our magic before Tirek has the chance to steal it from us.
348,Twilight's Kingdom - Part 2,Princess Celestia,Princess Celestia,Then it is unlikely you are meant to take on this task alone.,We must rid ourselves of our magic before Tirek has the chance to steal it from us.,Princess Celestia,"I believe it is yours, Princess Twilight."
349,Twilight's Kingdom - Part 2,Princess Celestia,Princess Celestia,We must rid ourselves of our magic before Tirek has the chance to steal it from us.,"I believe it is yours, Princess Twilight.",Princess Celestia,There is no doubt that Tirek is after Alicorn magic.
350,Twilight's Kingdom - Part 2,Princess Celestia,Princess Celestia,"I believe it is yours, Princess Twilight.",There is no doubt that Tirek is after Alicorn magic.,Princess Celestia,[out of breath] It is done.
351,Twilight's Kingdom - Part 2,Princess Celestia,Princess Celestia,There is no doubt that Tirek is after Alicorn magic.,[out of breath] It is done.,Princess Celestia,Then we must begin at once.
352,Twilight's Kingdom - Part 2,Princess Celestia,Princess Celestia,[out of breath] It is done.,Then we must begin at once.,Princess Celestia,I'm afraid I must call in another to stop Tirek.
353,Twilight's Kingdom - Part 2,Princess Celestia,Princess Celestia,Then we must begin at once.,I'm afraid I must call in another to stop Tirek.,Princess Celestia,"I'm sorry, Princess Twilight, but you must keep your new abilities a secret. I fear that your friends being aware of your new power could put them at great risk. Do you still think you can take on this responsibility?"
354,Twilight's Kingdom - Part 2,Princess Celestia,Princess Celestia,I'm afraid I must call in another to stop Tirek.,"I'm sorry, Princess Twilight, but you must keep your new abilities a secret. I fear that your friends being aware of your new power could put them at great risk. Do you still think you can take on this responsibility?",Princess Celestia,"We do not believe that Tirek is aware that a fourth Alicorn princess exists in Equestria. If we transfer our magic to you, Tirek will not know where it has gone."
355,Twilight's Kingdom - Part 2,Princess Celestia,Princess Celestia,"I'm sorry, Princess Twilight, but you must keep your new abilities a secret. I fear that your friends being aware of your new power could put them at great risk. Do you still think you can take on this responsibility?","We do not believe that Tirek is aware that a fourth Alicorn princess exists in Equestria. If we transfer our magic to you, Tirek will not know where it has gone.",Princess Celestia,You've been wondering what you are meant to do as a princess. Do you know now?
356,Twilight's Kingdom - Part 2,Princess Celestia,Princess Celestia,"We do not believe that Tirek is aware that a fourth Alicorn princess exists in Equestria. If we transfer our magic to you, Tirek will not know where it has gone.",You've been wondering what you are meant to do as a princess. Do you know now?,Princess Celestia,"You will not prevail, Tirek."
357,Twilight's Kingdom - Part 2,Princess Celestia,Princess Celestia,You've been wondering what you are meant to do as a princess. Do you know now?,"You will not prevail, Tirek.",,
